episode,total_reward,avg_agent_reward
1229,-108.98237796856834,-36.327459322856114
1230,-120.79191041336215,-40.26397013778738
1231,-80.297125913469,-26.765708637823
1232,-80.54990159419873,-26.849967198066242
1233,-79.457680330528,-26.485893443509337
1234,-65.40456631160055,-21.801522103866848
1235,-57.04394037393076,-19.014646791310252
1236,-98.18520083215788,-32.72840027738596
1237,-83.97731925090075,-27.99243975030025
1238,-51.947146788764606,-17.31571559625487
1239,-81.55219364792498,-27.184064549308328
1240,-47.63213741460104,-15.877379138200347
1241,-107.12615920855534,-35.70871973618511
1242,-64.99440657086153,-21.664802190287176
1243,-47.982084511461046,-15.994028170487015
1244,-101.15810043205158,-33.71936681068386
1245,-49.78313094845071,-16.594376982816904
1246,-96.17611014539094,-32.05870338179698
1247,-76.48242845496408,-25.49414281832136
1248,-82.8281464236589,-27.60938214121963
1249,-37.00783677472663,-12.335945591575543
1250,-89.48301815616622,-29.827672718722074
1251,-85.35029670117495,-28.45009890039165
1252,-83.9255479728433,-27.975182657614436
1253,-84.83488357259493,-28.278294524198312
1254,-71.11322149193968,-23.704407163979894
1255,-97.7251153525491,-32.575038450849696
1256,-89.23021378289495,-29.743404594298315
1257,-48.515235311258664,-16.171745103752887
1258,-94.4225161835214,-31.4741720611738
1259,-78.44275731314227,-26.14758577104742
1260,-92.64076769278691,-30.880255897595635
1261,-59.33691564697429,-19.778971882324765
1262,-52.60503661722635,-17.535012205742117
1263,-87.60694233801266,-29.202314112670887
1264,-74.0984317687775,-24.69947725625917
1265,-63.30938686736201,-21.103128955787337
1266,-70.85623365015866,-23.618744550052885
1267,-106.66050011789626,-35.553500039298754
1268,-52.49626358279738,-17.49875452759913
1269,-89.24655277189338,-29.748850923964458
1270,-94.14392640487586,-31.381308801625284
1271,-70.84629047451318,-23.615430158171062
1272,-49.28859143365921,-16.429530477886402
1273,-51.130363853598716,-17.04345461786624
1274,-85.57133409295615,-28.523778030985383
1275,-55.129619703240834,-18.376539901080278
1276,-68.50229512088623,-22.834098373628745
1277,-43.61992707405854,-14.539975691352845
1278,-82.15874570082133,-27.38624856694044
1279,-27.42683413567688,-9.142278045225627
1280,-55.01643496670908,-18.338811655569693
1281,-93.1862249208884,-31.062074973629468
1282,-86.75044538583985,-28.916815128613283
1283,-55.494049802282476,-18.498016600760824
1284,-72.95256277460479,-24.317520924868262
1285,-80.93619874819893,-26.97873291606631
1286,-71.94699099396468,-23.98233033132156
1287,-75.30957786930827,-25.103192623102757
1288,-89.18585369056636,-29.728617896855454
1289,-107.30906891395843,-35.76968963798614
1290,-78.98875301267299,-26.329584337557662
1291,-74.47366239547284,-24.824554131824282
1292,-96.39570375123961,-32.1319012504132
1293,-59.80202263749786,-19.93400754583262
1294,-42.282658031226624,-14.094219343742209
1295,-85.86662829698179,-28.622209432327264
1296,-76.61072544491242,-25.53690848163747
1297,-52.24312826414989,-17.414376088049963
1298,-80.67109568984564,-26.890365229948546
1299,-66.34054561742354,-22.113515205807847
1300,-70.64437861767443,-23.548126205891478
1301,-93.51089499017795,-31.170298330059314
1302,-82.51206664771537,-27.504022215905124
1303,-82.08541537715912,-27.36180512571971
1304,-95.37738287134846,-31.792460957116152
1305,-57.38598164990177,-19.128660549967258
1306,-85.18169938187364,-28.393899793957882
1307,-69.5554486560135,-23.1851495520045
1308,-76.24284548653601,-25.414281828845336
1309,-82.76890445342315,-27.589634817807717
1310,-61.165217654539624,-20.38840588484654
1311,-91.92075404498738,-30.640251348329127
1312,-100.16602769933633,-33.388675899778775
1313,-50.31725113193303,-16.772417043977676
1314,-73.02858250043046,-24.34286083347682
1315,-107.42099869465216,-35.80699956488405
1316,-82.273309934297,-27.424436644765667
1317,-85.03948604951351,-28.346495349837838
1318,-50.68365888901829,-16.894552963006095
1319,-104.8178144911914,-34.9392714970638
1320,-60.06565779793713,-20.02188593264571
1321,-87.37462279683126,-29.12487426561042
1322,-93.90749741582667,-31.30249913860889
1323,-73.98833864679914,-24.662779548933045
1324,-89.4325747098462,-29.8108582366154
1325,-84.01746908808238,-28.005823029360794
1326,-37.31054116337735,-12.436847054459117
1327,-91.99895175421425,-30.66631725140475
1328,-59.98010797339189,-19.993369324463963
1329,-77.56768669545113,-25.855895565150377
1330,-83.63821584700707,-27.879405282335693
1331,-68.38809829682819,-22.796032765609397
1332,-63.25218388158728,-21.084061293862426
1333,-116.47113152593425,-38.82371050864475
1334,-41.2365274082058,-13.7455091360686
1335,-42.98021315853967,-14.326737719513224
1336,-50.10010066363374,-16.70003355454458
1337,-66.3855782215691,-22.128526073856367
1338,-91.10321332212655,-30.367737774042183
1339,-50.609328474329374,-16.86977615810979
1340,-72.26614202362133,-24.088714007873776
1341,-127.04009035901993,-42.346696786339976
1342,-80.28067799983822,-26.760225999946073
1343,-74.43841293822061,-24.8128043127402
1344,-72.25630331986663,-24.085434439955545
1345,-81.88975834548896,-27.296586115162984
1346,-73.32498525812304,-24.441661752707677
1347,-67.12833905102408,-22.376113017008027
1348,-44.60810297831527,-14.869367659438424
1349,-105.89286420062953,-35.29762140020984
1350,-84.96935511596806,-28.323118371989352
1351,-80.18819171450934,-26.72939723816978
1352,-60.60264582593301,-20.20088194197767
1353,-64.64440341054437,-21.548134470181456
1354,-106.48101102512405,-35.49367034170802
1355,-72.5786443317706,-24.192881443923536
1356,-48.735938924136754,-16.245312974712252
1357,-74.88568118815145,-24.961893729383817
1358,-72.47272471648732,-24.157574905495775
1359,-112.53027226210638,-37.51009075403546
1360,-72.00488684464443,-24.00162894821481
1361,-57.30210083233196,-19.100700277443988
1362,-80.01576950200638,-26.67192316733546
1363,-72.25294739420602,-24.084315798068673
1364,-120.82363698633878,-40.27454566211293
1365,-74.84649150873939,-24.94883050291313
1366,-79.35069665327808,-26.45023221775936
1367,-60.34583803908498,-20.11527934636166
1368,-76.19730737795997,-25.39910245931999
1369,-77.08308916415476,-25.694363054718252
1370,-73.63395997213601,-24.54465332404534
1371,-67.94756797993033,-22.64918932664344
1372,-88.85686901456069,-29.618956338186894
1373,-89.96969816657057,-29.989899388856855
1374,-52.82831478483962,-17.609438261613207
1375,-61.900752176788615,-20.63358405892954
1376,-73.38682615371006,-24.46227538457002
1377,-77.77637848901412,-25.92545949633804
1378,-63.58150236502874,-21.193834121676247
1379,-53.57911510269131,-17.859705034230437
1380,-60.40056859809138,-20.13352286603046
1381,-66.5008068515773,-22.166935617192433
1382,-109.2434554507529,-36.41448515025097
1383,-83.21076311775721,-27.736921039252405
1384,-67.99213446142784,-22.664044820475947
1385,-87.73342143693142,-29.244473812310474
1386,-48.72934303251903,-16.243114344173012
1387,-97.12636832877362,-32.375456109591205
1388,-67.84045959887226,-22.61348653295742
1389,-97.46338595215508,-32.48779531738503
1390,-56.45767153793487,-18.81922384597829
1391,-56.5250286576907,-18.841676219230234
1392,-60.819480726562674,-20.273160242187558
1393,-55.231473574691734,-18.41049119156391
1394,-85.96751520342383,-28.655838401141278
1395,-92.77093927928675,-30.923646426428917
1396,-81.12934431277941,-27.04311477092647
1397,-65.19824359865038,-21.732747866216794
1398,-71.9257629998689,-23.97525433328963
1399,-76.43718988579377,-25.47906329526459
1400,-56.57623350108936,-18.85874450036312
1401,-84.97967447045748,-28.32655815681916
1402,-47.76719528967939,-15.92239842989313
1403,-58.644333604044725,-19.54811120134824
1404,-67.34423770389695,-22.448079234632317
1405,-70.93379070061098,-23.644596900203663
1406,-95.425184691314,-31.808394897104666
1407,-145.79030303124102,-48.596767677080344
1408,-95.64041716174104,-31.88013905391368
1409,-78.35170242212259,-26.117234140707527
1410,-115.42583380889758,-38.47527793629919
1411,-96.4995275745484,-32.166509191516134
1412,-82.67530874048562,-27.55843624682854
1413,-98.43363276271592,-32.8112109209053
1414,-90.00153923940628,-30.000513079802094
1415,-66.35865882185168,-22.119552940617226
1416,-87.7581243282966,-29.252708109432202
1417,-47.454758876877975,-15.818252958959325
1418,-115.10569316863277,-38.368564389544254
1419,-64.7465609338519,-21.58218697795063
1420,-70.87506358593059,-23.625021195310197
1421,-90.73858887650238,-30.246196292167458
1422,-80.43970287085193,-26.813234290283976
1423,-114.74676670150123,-38.248922233833746
1424,-85.11704499297693,-28.37234833099231
1425,-73.23932069184619,-24.413106897282063
1426,-61.920877276265855,-20.64029242542195
1427,-71.79654331948191,-23.93218110649397
1428,-59.848110481209616,-19.949370160403205
1429,-80.42407467088437,-26.80802489029479
1430,-77.48617619797527,-25.82872539932509
1431,-64.43615152008272,-21.478717173360906
1432,-85.39391385020049,-28.46463795006683
1433,-64.55474639448758,-21.518248798162528
1434,-77.23509785038874,-25.745032616796248
1435,-45.74016266514907,-15.246720888383024
1436,-68.48388357842983,-22.82796119280994
1437,-89.4963302659741,-29.83211008865803
1438,-86.65120785130668,-28.88373595043556
1439,-56.79837226917921,-18.93279075639307
1440,-66.03728287275504,-22.012427624251682
1441,-73.37942679682642,-24.459808932275475
1442,-86.39618510337604,-28.798728367792013
1443,-72.88249713393287,-24.294165711310956
1444,-72.91444131339506,-24.304813771131688
1445,-73.02747910136603,-24.342493033788674
1446,-66.74833769680556,-22.24944589893519
1447,-53.31689702574453,-17.77229900858151
1448,-93.42644950147975,-31.142149833826583
1449,-78.3243771959797,-26.10812573199323
1450,-70.623445956049,-23.541148652016332
1451,-95.8655853968894,-31.955195132296467
1452,-54.890174828752194,-18.296724942917397
1453,-54.48170006346431,-18.160566687821436
1454,-88.06706825687337,-29.35568941895779
1455,-86.96024787670723,-28.986749292235743
1456,-76.24287496115282,-25.41429165371761
1457,-61.97270651807611,-20.657568839358703
1458,-66.80018927856767,-22.26672975952256
1459,-63.30230538680148,-21.10076846226716
1460,-87.45989168660864,-29.153297228869548
1461,-65.87943366545974,-21.959811221819916
1462,-53.949425295953006,-17.98314176531767
1463,-73.67986905094622,-24.559956350315407
1464,-159.2599718088157,-53.08665726960523
1465,-44.21410275135305,-14.738034250451017
1466,-83.06194842028557,-27.68731614009519
1467,-69.86661244615414,-23.288870815384712
1468,-83.68516759267763,-27.895055864225878
1469,-75.15898496449984,-25.052994988166613
1470,-84.13722323467077,-28.04574107822359
1471,-78.71192134287044,-26.237307114290147
1472,-82.0691514405637,-27.356383813521234
1473,-84.29629369400303,-28.098764564667675
1474,-75.80188537406667,-25.26729512468889
1475,-63.60998541432186,-21.20332847144062
1476,-80.38286714164084,-26.794289047213613
1477,-109.55510335504559,-36.518367785015194
1478,-54.492769826451564,-18.164256608817187
1479,-54.344743970166036,-18.11491465672201
1480,-63.93646176011868,-21.31215392003956
1481,-92.13346101475167,-30.71115367158389
1482,-100.80710003666957,-33.60236667888986
1483,-69.10674633102657,-23.03558211034219
1484,-112.01839873790829,-37.339466245969426
1485,-96.33865483864062,-32.11288494621354
1486,-89.15550077946145,-29.718500259820484
1487,-71.49882972276487,-23.832943240921622
1488,-98.23858384006134,-32.74619461335378
1489,-87.97913013505803,-29.32637671168601
1490,-88.70612941095894,-29.56870980365298
1491,-80.31039492389218,-26.770131641297393
1492,-87.65597382476118,-29.218657941587058
1493,-104.97759470171823,-34.99253156723941
1494,-66.20024081187493,-22.066746937291644
1495,-81.5677050567805,-27.189235018926833
1496,-61.06503794770919,-20.355012649236397
1497,-77.42865444069582,-25.809551480231942
1498,-105.37003534755038,-35.12334511585013
1499,-99.66643741368156,-33.22214580456052
1500,-105.63217604602421,-35.210725348674735
1501,-51.19141329353832,-17.063804431179438
1502,-75.76947234950909,-25.256490783169696
1503,-42.982033617309966,-14.327344539103322
1504,-60.37941411421674,-20.126471371405582
1505,-61.27322310957186,-20.42440770319062
1506,-72.09205940273687,-24.030686467578956
1507,-72.89125815699438,-24.297086052331462
1508,-71.87443212244465,-23.958144040814883
1509,-54.01887218465916,-18.00629072821972
1510,-87.29316927167915,-29.097723090559715
1511,-57.297619934809276,-19.099206644936427
1512,-96.58433820371067,-32.19477940123689
1513,-66.0288978536876,-22.009632617895864
1514,-62.092335323635496,-20.697445107878497
1515,-51.811511443581935,-17.270503814527313
1516,-61.188464768842465,-20.39615492294749
1517,-68.33510478244764,-22.77836826081588
1518,-71.7529563902588,-23.917652130086267
1519,-98.9418278133993,-32.9806092711331
1520,-131.32841010830708,-43.77613670276903
1521,-55.98488492248089,-18.66162830749363
1522,-78.00141360205309,-26.000471200684363
1523,-113.03475463788789,-37.67825154596263
1524,-65.6968797234575,-21.898959907819165
1525,-105.2474101013529,-35.0824700337843
1526,-54.356086903511425,-18.11869563450381
1527,-73.95109680552417,-24.65036560184139
1528,-95.14562664471899,-31.715208881572995
1529,-114.66835581709906,-38.22278527236635
1530,-51.597960376190485,-17.199320125396827
1531,-108.48575510278249,-36.16191836759416
1532,-73.99279736137049,-24.664265787123497
1533,-102.45691927861108,-34.152306426203694
1534,-62.14423297425813,-20.71474432475271
1535,-99.15788738342314,-33.05262912780771
1536,-65.7845271333604,-21.928175711120133
1537,-86.3782086949752,-28.7927362316584
1538,-101.94696805566944,-33.982322685223146
1539,-73.31312600138094,-24.43770866712698
1540,-46.61181852506028,-15.53727284168676
1541,-72.92557153641556,-24.308523845471854
1542,-60.75843411221399,-20.252811370737998
1543,-70.98161697411253,-23.660538991370842
1544,-89.70377922477108,-29.901259741590362
1545,-67.90590997862031,-22.63530332620677
1546,-77.69957945473024,-25.899859818243414
1547,-84.50924674556259,-28.16974891518753
1548,-77.37384600140716,-25.791282000469053
1549,-71.9492905514552,-23.98309685048507
1550,-71.05728173033654,-23.685760576778847
1551,-85.5525531748986,-28.5175177249662
1552,-69.57477975784099,-23.19159325261366
1553,-111.05830583153451,-37.01943527717817
1554,-65.39262400730934,-21.79754133576978
1555,-65.99490152866501,-21.998300509555005
1556,-71.7659693091694,-23.921989769723137
1557,-74.30009780701602,-24.76669926900534
1558,-82.00182123656748,-27.33394041218916
1559,-98.7146439532437,-32.9048813177479
1560,-70.37199133390382,-23.457330444634607
1561,-83.94418466848096,-27.981394889493654
1562,-80.21448307725525,-26.73816102575175
1563,-92.73564497372413,-30.911881657908044
1564,-45.86238171199419,-15.287460570664729
1565,-67.00033964514648,-22.33344654838216
1566,-50.59103817211202,-16.863679390704007
1567,-79.14508503099017,-26.38169501033006
1568,-60.34056978326395,-20.113523261087984
1569,-84.78799169001292,-28.262663896670972
1570,-55.04025077660244,-18.34675025886748
1571,-89.27538137105688,-29.75846045701896
1572,-73.68622647123645,-24.562075490412152
1573,-89.55991568991797,-29.85330522997266
1574,-84.05676704133278,-28.018922347110927
1575,-84.75262367477083,-28.250874558256942
1576,-73.78285520337758,-24.594285067792526
1577,-41.35707383810491,-13.785691279368303
1578,-52.64449527272998,-17.548165090909993
1579,-96.76179911976465,-32.25393303992155
1580,-56.521298121772574,-18.840432707257524
1581,-63.16641593955992,-21.055471979853305
1582,-57.087406124306895,-19.029135374768966
1583,-61.37693781261392,-20.458979270871307
1584,-50.39585797695116,-16.79861932565039
1585,-53.69340050571461,-17.897800168571536
1586,-82.12920413993506,-27.37640137997835
1587,-71.01384121213562,-23.671280404045206
1588,-70.69656573018591,-23.56552191006197
1589,-134.3825440389345,-44.7941813463115
1590,-80.39915909899514,-26.799719699665047
1591,-110.63929114468908,-36.87976371489636
1592,-83.01555313239726,-27.67185104413242
1593,-117.38084447744285,-39.12694815914762
1594,-72.13399489527686,-24.044664965092284
1595,-61.92895933469174,-20.642986444897247
1596,-131.14246692099232,-43.71415564033077
1597,-65.13178151248235,-21.710593837494116
1598,-74.43134022630177,-24.81044674210059
1599,-127.57954398268586,-42.52651466089529
1600,-47.18435645153966,-15.728118817179885
1601,-57.69703882636885,-19.232346275456283
1602,-90.59249363286342,-30.197497877621142
1603,-48.80819870506941,-16.26939956835647
1604,-48.4639692628644,-16.1546564209548
1605,-98.71273412296496,-32.90424470765499
1606,-47.5628970044978,-15.854299001499266
1607,-54.27926048128941,-18.09308682709647
1608,-73.2415507334697,-24.413850244489897
1609,-63.15254598700639,-21.050848662335465
1610,-68.0068841016878,-22.66896136722927
1611,-48.5334015042948,-16.1778005014316
1612,-61.174050477780256,-20.391350159260085
1613,-69.67637642024366,-23.225458806747884
1614,-70.14293230082103,-23.38097743360701
1615,-61.495506158695036,-20.498502052898345
1616,-70.22787613247155,-23.409292044157183
1617,-70.68797145473474,-23.562657151578247
1618,-91.49220298027655,-30.497400993425515
1619,-72.72618823368161,-24.24206274456054
1620,-84.91801401213884,-28.306004670712948
1621,-72.0334307910187,-24.011143597006235
1622,-41.63651267198868,-13.878837557329561
1623,-62.73058681658996,-20.91019560552999
1624,-58.86335198907406,-19.621117329691355
1625,-117.901222519209,-39.300407506403
1626,-92.32622560696898,-30.775408535656325
1627,-74.80039426322931,-24.93346475440977
1628,-55.011509306033034,-18.33716976867768
1629,-58.239753937600206,-19.4132513125334
1630,-78.4014630467922,-26.133821015597402
1631,-66.40785203556818,-22.13595067852273
1632,-64.22245633719075,-21.40748544573025
1633,-79.02239497586018,-26.340798325286727
1634,-57.11811286598376,-19.03937095532792
1635,-63.13445067793886,-21.044816892646285
1636,-85.88648514295517,-28.628828380985055
1637,-78.04828192711835,-26.016093975706116
1638,-50.16351908352,-16.72117302784
1639,-87.52674373723113,-29.17558124574371
1640,-89.9857588269079,-29.99525294230263
1641,-83.46630530014147,-27.822101766713825
1642,-62.21790799743728,-20.739302665812428
1643,-146.34449019571045,-48.78149673190348
1644,-83.29500892082285,-27.76500297360762
1645,-101.02584650736657,-33.67528216912219
1646,-95.13072249787147,-31.710240832623825
1647,-103.6677842404801,-34.55592808016004
1648,-89.62372003818115,-29.874573346060384
1649,-37.32274326957621,-12.44091442319207
1650,-126.94279182232984,-42.31426394077661
1651,-140.91238542408328,-46.970795141361094
1652,-88.84848887370372,-29.61616295790124
1653,-32.36068147168316,-10.786893823894387
1654,-82.63680493113414,-27.54560164371138
1655,-102.96069541005951,-34.320231803353174
1656,-68.7702676972622,-22.923422565754066
1657,-84.6333367629771,-28.2111122543257
1658,-53.90346060507396,-17.96782020169132
1659,-54.06670934666981,-18.022236448889938
1660,-66.97854545515246,-22.326181818384153
1661,-103.6926911020277,-34.56423036734257
1662,-39.950947727110716,-13.316982575703571
1663,-83.95668343010485,-27.985561143368283
1664,-75.86180302713764,-25.287267675712545
1665,-45.83191180398944,-15.277303934663147
1666,-94.4768560497855,-31.492285349928498
1667,-89.20614208209123,-29.73538069403041
1668,-59.18982077337324,-19.729940257791082
1669,-54.72849945177819,-18.24283315059273
1670,-48.038416093782004,-16.012805364594
1671,-47.4127610645653,-15.804253688188433
1672,-107.36781964262693,-35.789273214208976
1673,-82.18029348536137,-27.393431161787124
1674,-83.36546748570811,-27.788489161902703
1675,-67.09911175365305,-22.366370584551017
1676,-69.65379821788113,-23.217932739293712
1677,-54.35856359519428,-18.119521198398093
1678,-47.47229505273181,-15.824098350910603
1679,-80.67054722015341,-26.890182406717802
1680,-75.00280119973375,-25.000933733244583
1681,-88.11623393421294,-29.37207797807098
1682,-73.86901529308338,-24.62300509769446
1683,-85.12646963670939,-28.375489878903128
1684,-80.37430085367896,-26.791433617892988
1685,-83.3405795240903,-27.780193174696766
1686,-68.93806500510163,-22.979355001700544
1687,-81.19012851440563,-27.063376171468544
1688,-96.7627282695035,-32.254242756501164
1689,-54.88692841277215,-18.295642804257383
1690,-74.71626721591568,-24.905422405305227
1691,-93.03123743336545,-31.01041247778848
1692,-67.1237069947021,-22.374568998234036
1693,-77.59014156851907,-25.86338052283969
1694,-74.4354601744205,-24.811820058140167
1695,-74.17115206669057,-24.723717355563522
1696,-61.436331753911205,-20.478777251303736
1697,-65.96368224828402,-21.98789408276134
1698,-76.3045925720449,-25.434864190681633
1699,-68.22503452556046,-22.74167817518682
1700,-86.17118315646977,-28.723727718823255
1701,-53.66097126986233,-17.886990423287443
1702,-77.45024677780727,-25.816748925935755
1703,-55.54249990647452,-18.514166635491506
1704,-43.09039730950067,-14.363465769833558
1705,-71.51086866458236,-23.836956221527455
1706,-45.62517965528991,-15.20839321842997
1707,-86.94434026544704,-28.981446755149012
1708,-97.88069279799691,-32.6268975993323
1709,-59.11055025367533,-19.70351675122511
1710,-78.57310426950232,-26.191034756500773
1711,-59.90532059465075,-19.968440198216918
1712,-62.58533432885844,-20.86177810961948
1713,-109.60029582858567,-36.53343194286189
1714,-51.87033096147714,-17.290110320492378
1715,-117.93093718716557,-39.31031239572186
1716,-88.33142482281117,-29.443808274270392
1717,-97.8045550459606,-32.601518348653535
1718,-80.51096068148877,-26.83698689382959
1719,-72.60846515435038,-24.202821718116795
1720,-122.35816016632484,-40.786053388774945
1721,-71.275829069347,-23.758609689782332
1722,-70.8313765622826,-23.6104588540942
1723,-85.24740890896665,-28.415802969655548
1724,-75.1895452016079,-25.0631817338693
1725,-74.38194469078303,-24.793981563594343
1726,-77.21358833634972,-25.73786277878324
1727,-57.85134143472477,-19.283780478241592
1728,-82.30083841725548,-27.433612805751824
1729,-87.92759211724281,-29.30919737241427
1730,-85.05631849332784,-28.352106164442613
1731,-136.17523834239813,-45.39174611413271
1732,-76.6643446332673,-25.554781544422436
1733,-91.67094006069178,-30.556980020230593
1734,-132.05657897517403,-44.01885965839134
1735,-49.54130606402965,-16.513768688009883
1736,-79.31551572690677,-26.438505242302256
1737,-56.2878503694233,-18.76261678980777
1738,-72.84507384374623,-24.281691281248744
1739,-55.511554943483006,-18.50385164782767
1740,-58.84372756112121,-19.61457585370707
1741,-122.86082119003751,-40.953607063345835
1742,-56.55350582874785,-18.85116860958262
1743,-85.83205615170822,-28.610685383902737
1744,-209.16321679652737,-69.72107226550912
1745,-128.0765577840553,-42.69218592801843
1746,-89.67612519304124,-29.892041731013748
1747,-56.376709089577915,-18.79223636319264
1748,-73.28514541098083,-24.428381803660276
1749,-62.969017567634765,-20.98967252254492
1750,-69.7850338858918,-23.261677961963937
1751,-74.26340390476723,-24.754467968255742
1752,-40.009381529120745,-13.336460509706916
1753,-75.6848076385652,-25.228269212855068
1754,-57.78334879551534,-19.26111626517178
1755,-52.978422810330805,-17.65947427011027
1756,-90.3410843991516,-30.113694799717198
1757,-79.00043477437592,-26.333478258125307
1758,-102.01569822179638,-34.00523274059879
1759,-96.47042008179122,-32.156806693930406
1760,-83.98476364793768,-27.99492121597923
1761,-110.39394317728457,-36.79798105909486
1762,-59.252926781592,-19.750975593864002
1763,-97.7106079780353,-32.5702026593451
1764,-65.23590891592977,-21.74530297197659
1765,-51.254550554809924,-17.08485018493664
1766,-118.49688010885879,-39.49896003628626
1767,-90.48069609200132,-30.160232030667107
1768,-99.56190396758409,-33.18730132252803
1769,-72.57015209382897,-24.19005069794299
1770,-82.36103471007547,-27.453678236691825
1771,-89.9485449613672,-29.982848320455734
1772,-78.59805289873813,-26.199350966246044
1773,-82.22056752749299,-27.406855842497663
1774,-99.51345318889054,-33.17115106296351
1775,-93.29959249435836,-31.099864164786123
1776,-66.42852478698651,-22.142841595662173
1777,-148.69172059154644,-49.563906863848814
1778,-58.962470450055505,-19.65415681668517
1779,-51.3201474436742,-17.10671581455807
1780,-56.70745531258464,-18.90248510419488
1781,-54.95595963918899,-18.318653213062998
1782,-83.36065043452938,-27.78688347817646
1783,-81.09449039503511,-27.031496798345035
1784,-48.21737517059797,-16.072458390199323
1785,-108.71936328721074,-36.23978776240358
1786,-96.58488321462062,-32.194961071540206
1787,-57.470771086732825,-19.156923695577607
1788,-65.22429200585279,-21.741430668617596
1789,-48.562769992647006,-16.187589997549
1790,-97.62110597656283,-32.54036865885428
1791,-78.95876946050763,-26.31958982016921
1792,-78.62082109302982,-26.20694036434327
1793,-95.58958612590564,-31.86319537530188
1794,-54.92622300710825,-18.308741002369416
1795,-82.03077503680886,-27.34359167893629
1796,-145.00612835093293,-48.33537611697764
1797,-56.418829808013825,-18.806276602671275
1798,-55.96134530291563,-18.653781767638545
1799,-57.289509142317534,-19.096503047439178
1800,-60.98605741719696,-20.32868580573232
1801,-68.91033157249802,-22.970110524166007
1802,-57.95922986676385,-19.319743288921284
1803,-60.043995048514375,-20.01466501617146
1804,-112.0236331423605,-37.3412110474535
1805,-101.222392927058,-33.74079764235267
1806,-65.0275505376143,-21.67585017920477
1807,-87.17679216617947,-29.058930722059824
1808,-72.92553845050587,-24.30851281683529
1809,-90.57553228195118,-30.19184409398373
1810,-62.968683830096616,-20.989561276698872
1811,-76.10473979739199,-25.36824659913066
1812,-65.36338633079586,-21.787795443598622
1813,-59.72842791638464,-19.909475972128213
1814,-67.46374365341971,-22.487914551139905
1815,-114.31578145362563,-38.10526048454188
1816,-52.61914699501611,-17.53971566500537
1817,-58.66432231864984,-19.554774106216612
1818,-87.09021835767345,-29.03007278589115
1819,-115.4189130752884,-38.472971025096136
1820,-69.09165141931496,-23.030550473104984
1821,-122.19159635539589,-40.7305321184653
1822,-66.34089970771701,-22.11363323590567
1823,-86.13112864953128,-28.710376216510426
1824,-80.59983639174375,-26.86661213058125
1825,-47.425671505480274,-15.808557168493424
1826,-79.1464415880328,-26.382147196010933
1827,-61.79096567644122,-20.596988558813738
1828,-91.0768003163932,-30.358933438797735
1829,-59.619677789210286,-19.873225929736762
1830,-74.88548688447551,-24.961828961491836
1831,-80.09275329164683,-26.697584430548943
1832,-76.56599449540755,-25.52199816513585
1833,-55.55892877436088,-18.51964292478696
1834,-80.38417571838704,-26.79472523946235
1835,-60.987980680906084,-20.32932689363536
1836,-53.71240340390312,-17.904134467967705
1837,-72.20268961775805,-24.067563205919352
1838,-52.95534350848973,-17.651781169496576
1839,-116.76968025154294,-38.92322675051431
1840,-58.42336625929529,-19.474455419765096
1841,-94.14234130756446,-31.38078043585482
1842,-96.81223528174597,-32.27074509391532
1843,-62.99112233774487,-20.99704077924829
1844,-91.42021074168937,-30.473403580563126
1845,-52.73413634722712,-17.578045449075706
1846,-56.360662392512,-18.786887464170665
1847,-83.1606357413661,-27.7202119137887
1848,-54.22089723274328,-18.073632410914428
1849,-59.621301136794216,-19.873767045598072
1850,-87.33434844920653,-29.111449483068842
1851,-88.8705277992008,-29.623509266400266
1852,-73.82688772025205,-24.608962573417347
1853,-41.69958849669564,-13.89986283223188
1854,-65.75718582118621,-21.919061940395405
1855,-77.99417431125329,-25.998058103751095
1856,-64.73763640155832,-21.579212133852774
1857,-75.91601421080154,-25.30533807026718
1858,-69.50174773421817,-23.16724924473939
1859,-37.82347945067434,-12.607826483558114
1860,-100.1073377557401,-33.369112585246704
1861,-82.51304217881517,-27.50434739293839
1862,-94.39999468826895,-31.46666489608965
1863,-42.091864282052384,-14.030621427350795
1864,-84.89153090701252,-28.297176969004173
1865,-94.5191601542116,-31.506386718070534
1866,-38.828784925934215,-12.942928308644738
1867,-52.43866181807746,-17.479553939359153
1868,-67.55433361850069,-22.518111206166896
1869,-83.2116027821751,-27.7372009273917
1870,-70.9922601941046,-23.6640867313682
1871,-78.2360930475042,-26.0786976825014
1872,-47.601309478514175,-15.867103159504724
1873,-50.599116364118174,-16.866372121372724
1874,-52.33388128229089,-17.444627094096962
1875,-66.18094092260557,-22.060313640868525
1876,-50.51171452764805,-16.837238175882685
1877,-76.14116233242844,-25.380387444142812
1878,-163.72423555888736,-54.574745186295786
1879,-103.5778104170443,-34.52593680568143
1880,-55.877895006846614,-18.625965002282204
1881,-39.693338349113326,-13.231112783037775
1882,-71.12522676149734,-23.708408920499114
1883,-43.96409328577875,-14.65469776192625
1884,-72.23787304655171,-24.07929101551724
1885,-52.441335749052314,-17.480445249684106
1886,-46.959916815598746,-15.653305605199582
1887,-88.19455190109798,-29.39818396703266
1888,-44.01634335122378,-14.672114450407927
1889,-63.28172854904277,-21.09390951634759
1890,-71.14647009638864,-23.715490032129548
1891,-60.235471959095406,-20.078490653031803
1892,-74.26118263300228,-24.753727544334094
1893,-76.85570056101656,-25.61856685367219
1894,-55.638648484643156,-18.54621616154772
